id,short_name,country,sector,confidence_tier,weighted_total,speed_to_contract,strategic_moat,defensibility,capital_access,russian_cis_fit,target_person_id,target_person_name,target_person_role,target_person_linkedin,target_person_priority_tier,operational_counterpart_id,operational_counterpart_name,lead_institution_id,lead_institution,decree_id,decree_number,decree_title_en,donor_program_id,donor,donor_program_name,ttl_pm_name,precedent_case_id,precedent_case,precedent_country,procurement_pathway,estimated_initial_contract_usd,estimated_3yr_revenue_usd,pitch_hook,next_30_day_actions,verification
KG-INI-049,AI Stablecoin (KGST) Compliance Platform,KG,Finance & Fiscal,C,6.7,6,7,7,6,8,kg-nbkr-head,Melis Turganbekov,"Chairman, National Bank of the Kyrgyz Republic (NBKR)",,1,kg-tunduk-tech-lead,Mirlan Asanbekov,KG-NBKR,National Bank of the Kyrgyz Republic (NBKR),KG-LAW-2022-012-VIRTUAL,12,On Virtual Assets,EBRD-KG-SME-DIGITAL,EBRD,EBRD Kyrgyz Republic Country Strategy 2024-2029 — MSME and Digital Economy,[TTL_NOT_FOUND] EBRD Kyrgyzstan Principal Banker. Search path: ebrd.com/where-we-are/kyrgyz-republic.,case-sg-cbdc-project-ubin,Singapore Project Ubin CBDC / Digital SGD,Singapore,tender,500000,2500000,Singapore Ubin proves regulatory pattern. KGST emerging. Russian-Kyrgyz bilingual sntz.ai stack on NBKR-aligned compliance.,Brief NBKR FSA on stablecoin compliance. | Coordinate with KG-INI-002 CBDC team. | Build officer console demo. | Reach out to EBRD-KG-SME-DIGITAL.,L2_VERIFIED
KG-INI-029,AI Civil Servant Training (eGA Twinning),KG,Education,C,6.65,7,6,6,7,8,kg-udp-digital-head,Adilbek Asanbekov,"Head of Digital Transformation Department, Administration of Presidential Affairs (UДП) — successor to Mintsifry functions",,1,kg-presidential-digital-dept-dep,Timur Koichubaev,KG-UDP,Administration of Presidential Affairs of the Kyrgyz Republic — Digital Development Department (successor to Ministry of Digital Development),KG-UP-2024-090-CONCEPT,90,On Approval of the Digital Transformation Concept of the Kyrgyz Republic for 2024-2028,EGA-KG-TWINNING,EU,e-Governance Academy (EGA) Twinning — Support to Digitalisation Agenda in Kyrgyzstan,"Tõnis Mäe (e-Governance Academy, Project Manager — completed project; EGA active in C4CA follow-on)",case-sa-sdaia-ai-edu,Saudi Arabia SDAIA National AI Capability Building Programme,Saudi Arabia,donor_program,500000,2500000,Saudi SDAIA proves national AI capability. EGA twinning funds. Russian-Kyrgyz bilingual curriculum.,Brief EGA twinning on AI curriculum. | LinkedIn message to kg-udp-digital-head. | Build training portal MVR. | Reach out to civil service academy.,L2_VERIFIED
KG-INI-035,AI Health Insurance & Social Fund,KG,Health,C,6.65,6,6,7,7,8,kg-minsoc-head,Gulnara Baatyrbekova,Minister of Labor and Social Protection of the Kyrgyz Republic,,1,kg-tunduk-tech-lead,Mirlan Asanbekov,KG-SOCIAL-FUND,Social Fund of the Kyrgyz Republic,KG-LAW-2008-058,58,On Personal Information,WB-KG-IDENTITY-P155198,WorldBank,Kyrgyz Republic: Identity and Targeting for Social Protection Project,[TTL_NOT_FOUND] Search path: projects.worldbank.org P155198 ISR reports.,case-kz-ehealth-epsd,Kazakhstan EPSD Electronic Health Record System,Kazakhstan,donor_program,600000,3500000,KZ EPSD proves architecture. WB P155198 funds. Russian-Kyrgyz bilingual sntz.ai stack.,Brief WB PIU on social fund AI. | LinkedIn message to kg-minsoc-head. | Build officer console demo. | Coordinate with KG-INI-004 EHR team.,L2_VERIFIED
KG-INI-040,AI Border Biometric Control,KG,Security & Public Order,C,6.65,6,6,8,7,7,kg-gts-head,Kairat Usenov,"Director, State Customs Service (GTS) of the Kyrgyz Republic",,1,kg-tunduk-tech-lead,Mirlan Asanbekov,KG-STATE-SECURITY,State Committee for National Security of the Kyrgyz Republic (GKNB),KG-LAW-2024-121-CYBERSEC,121,On Cybersecurity of the Kyrgyz Republic,ADB-KG-CUSTOMS-38177,ADB,Regional Customs Modernization and Infrastructure Development Project (Kyrgyz component),[TTL_NOT_FOUND] ADB CWRD (Central and West Asia Department). Search path: adb.org/projects/38177-013/main.,case-kz-biometric-border,Kazakhstan Biometric Border Control (SafePass & AutoPass),Kazakhstan,tender,1200000,5500000,KZ SafePass proves architecture. ADB customs funds. Russian-Kyrgyz bilingual sntz.ai biometric stack.,Brief ADB customs PIU. | Coordinate with KG-INI-014 customs initiative. | Build biometric demo. | Reach out to GTS head.,L2_VERIFIED
KG-INI-046,AI Pension Fund Modernization,KG,Labor & Migration,C,6.65,6,6,7,7,8,kg-minsoc-head,Gulnara Baatyrbekova,Minister of Labor and Social Protection of the Kyrgyz Republic,,1,kg-minsoc-piu-head,Aziz Dzhaksybekov,KG-SOCIAL-FUND,Social Fund of the Kyrgyz Republic,KG-LAW-2008-058,58,On Personal Information,WB-KG-IDENTITY-P155198,WorldBank,Kyrgyz Republic: Identity and Targeting for Social Protection Project,[TTL_NOT_FOUND] Search path: projects.worldbank.org P155198 ISR reports.,case-kz-smart-social,Kazakhstan Digital Social Protection — e-Otinish Social Registry,Kazakhstan,donor_program,500000,2800000,KZ e-Otinish proves pattern. WB P155198 funds. Russian-Kyrgyz bilingual sntz.ai stack.,Brief WB PIU. | LinkedIn message to kg-minsoc-head. | Build pensioner app demo. | Coordinate with KG-INI-010 social-protection.,L2_VERIFIED
KG-INI-048,Inter-Agency Workflow Automation,KG,Public Administration & e-Government,C,6.65,6,6,7,7,8,kg-udp-digital-head,Adilbek Asanbekov,"Head of Digital Transformation Department, Administration of Presidential Affairs (UДП) — successor to Mintsifry functions",,1,kg-tunduk-tech-lead,Mirlan Asanbekov,KG-UDP,Administration of Presidential Affairs of the Kyrgyz Republic — Digital Development Department (successor to Ministry of Digital Development),KG-CABINET-2020-526-EDMS,526,On Approval of the Automated Information System 'State Electronic Document Management System',KOICA-KG-DIGCAP,KOICA,Capacity Building of National Informatization for Digital Transformation in the Kyrgyz Republic,[TTL_NOT_FOUND] KOICA Bishkek. Search path: donors.kg + KOICA annual report.,case-jp-digital-agency,Japan Digital Agency — Post-COVID Government Digitalisation Sprint,Japan,tender,700000,3800000,Japan Digital Agency sprint proves rapid automation. KG EDMS Cabinet 526 frame is regulatory anchor. Russian-Kyrgyz bilingual sntz.ai stack.,Brief KOICA capacity-building. | LinkedIn message to UDP head. | Build workflow automation demo. | Coordinate with KG-INI-001 TOR.,L2_VERIFIED
KG-INI-027,Anti-Corruption AI Monitoring (Prosecutor),KG,Justice & Rule of Law,C,6.6,6,7,7,6,8,kg-moj-head,Aida Salyanoba,Minister of Justice of the Kyrgyz Republic,,2,kg-tunduk-tech-lead,Mirlan Asanbekov,KG-PROSECUTOR,Prosecutor General's Office of the Kyrgyz Republic,KG-LAW-2025-178-DIGITAL-CODE,178,Digital Code of the Kyrgyz Republic,UNDP-KG-DIGITAL-TRANSFORM,UNDP,Advancing Digital Transformation in Kyrgyzstan,[TTL_NOT_FOUND] UNDP Kyrgyzstan Digital Programme Manager (vacancy posted jobs.undp.org post 110741 IPSA-11). UNDP Resident Representative is the country head.,case-kz-antikorruption-ai,Kazakhstan Anti-Corruption Agency AI Monitoring System,Kazakhstan,donor_program,700000,3500000,Anti-corruption is political priority. KZ Antikorruption AI proves the architecture. UNDP funds. Russian-Kyrgyz bilingual sntz.ai stack.,Brief UNDP-KG-DIGITAL-TRANSFORM PIU. | LinkedIn message to kg-moj-head. | Build investigator console MVR. | Reach out to Prosecutor's IT.,L2_VERIFIED
KG-INI-028,Digital Driver License Platform,KG,Transport & Urban,C,6.5,6,6,7,7,8,kg-grs-head,Bakyt Kalmatov,"Director, State Registration Service (GRS) of the Kyrgyz Republic",,2,kg-tunduk-tech-lead,Mirlan Asanbekov,KG-GRS,State Registration Service of the Kyrgyz Republic,KG-UP-2024-090-CONCEPT,90,On Approval of the Digital Transformation Concept of the Kyrgyz Republic for 2024-2028,WB-KG-P160230,WorldBank,Digital CASA — Kyrgyz Republic (incl. Additional Financing),Sandra Sargent (World Bank Senior Digital Development Specialist and Project TTL),case-kz-dda-etransport,Kazakhstan Digital Driver's Licence & e-Inspection,Kazakhstan,tender,800000,4000000,KZ DDA proves the pattern. Tunduk integration backbone. Russian-Kyrgyz bilingual sntz.ai stack.,LinkedIn message to kg-grs-head (Bakyt Kalmatov). | Brief WB Digital CASA on integration. | Build mobile DL demo. | Coordinate with KG-INI-003 Tunduk team.,L2_VERIFIED
KG-INI-037,Bishkek Smart City Platform,KG,Transport & Urban,C,6.45,6,6,7,7,7,kg-bishkek-smart-city-head,Emil Bakytbekov,"Head of Digital Services Department, Bishkek City Administration",https://www.linkedin.com/in/emil-bakytbekov,2,kg-udp-digital-head,Adilbek Asanbekov,KG-UDP,Administration of Presidential Affairs of the Kyrgyz Republic — Digital Development Department (successor to Ministry of Digital Development),KG-UP-2024-090-CONCEPT,90,On Approval of the Digital Transformation Concept of the Kyrgyz Republic for 2024-2028,EU-BOTH-C4CA,EU,Connectivity for Central Asia (C4CA),[TTL_NOT_FOUND] EU DG INTPA manages overall. Expertise France leads consortium. Contact: expertise-france.gestmax.fr for project vacancies. EU Delegation officers in Tashkent and Bishkek are political counterparts. Search path: Expertise France website C4CA project page.,case-kz-smart-city-nur,Kazakhstan Nur-Sultan (Astana) Smart City Platform,Kazakhstan,tender,700000,4000000,Nur-Sultan smart city proves architecture. Bishkek needs unified platform. Russian-Kyrgyz bilingual sntz.ai stack.,Schedule meeting with kg-bishkek-smart-city-head. | Coordinate with KG-INI-013/022 teams. | Brief EU C4CA PIU. | Build smart-city demo.,L2_VERIFIED
KG-INI-047,AI Climate Adaptation Platform (Cross-Sector),KG,Environment & Climate,C,6.45,5,7,7,7,7,kg-udp-digital-head,Adilbek Asanbekov,"Head of Digital Transformation Department, Administration of Presidential Affairs (UДП) — successor to Mintsifry functions",,1,kg-tunduk-tech-lead,Mirlan Asanbekov,KG-UDP,Administration of Presidential Affairs of the Kyrgyz Republic — Digital Development Department (successor to Ministry of Digital Development),KG-UP-2024-090-CONCEPT,90,On Approval of the Digital Transformation Concept of the Kyrgyz Republic for 2024-2028,EU-BOTH-C4CA,EU,Connectivity for Central Asia (C4CA),[TTL_NOT_FOUND] EU DG INTPA manages overall. Expertise France leads consortium. Contact: expertise-france.gestmax.fr for project vacancies. EU Delegation officers in Tashkent and Bishkek are political counterparts. Search path: Expertise France website C4CA project page.,case-rw-vision2050-digital,Rwanda Vision 2050 AI National Strategy,Rwanda,donor_program,600000,3000000,Rwanda Vision 2050 proves integrated national strategy. KG climate stack needs cross-sector integration. Russian-Kyrgyz bilingual sntz.ai platform.,Coordinate with KG-INI-007/022/026 teams. | Brief EU C4CA on climate platform. | Build dashboard MVR. | Reach out to CAIAG.,L2_VERIFIED
KG-INI-041,AI Renewable Energy Forecasting (KG),KG,Energy,C,6.4,6,6,7,7,7,kg-mineco-head,Daniyar Amanaliev,Minister of Economy and Commerce of the Kyrgyz Republic,,2,kg-tunduk-tech-lead,Mirlan Asanbekov,KG-MINENERGY,Ministry of Energy of the Kyrgyz Republic,KG-UP-2025-350-ECONOMY,350,On Measures to Support Certain Economic Sectors,EFSD-KG-STABILIZATION,EFSD,Eurasian Fund for Stabilization and Development — Kyrgyzstan Digital Infrastructure Component,[TTL_NOT_FOUND] EFSD Director General. Russian-led governance means low public transparency. Search path: efsd.info for KG country programs.,case-kz-renewable-ai,Kazakhstan Renewable Energy AI Forecasting (KEGOC-KOREM),Kazakhstan,tender,600000,3000000,KZ KEGOC-KOREM proves architecture. KG hydro + renewables strategic. Russian-Kyrgyz bilingual sntz.ai stack.,Brief EFSD on renewable AI. | LinkedIn message to MoEnergy head. | Build forecasting demo. | Coordinate with KG-INI-019 hydropower initiative.,L2_VERIFIED
KG-INI-036,AI Mining/Critical Minerals Exploration KG,KG,Environment & Climate,C,6.2,5,6,7,7,7,kg-mineco-head,Daniyar Amanaliev,Minister of Economy and Commerce of the Kyrgyz Republic,,2,kg-tunduk-tech-lead,Mirlan Asanbekov,KG-MINENERGY,Ministry of Energy of the Kyrgyz Republic,KG-UP-2024-090-CONCEPT,90,On Approval of the Digital Transformation Concept of the Kyrgyz Republic for 2024-2028,EBRD-KG-SME-DIGITAL,EBRD,EBRD Kyrgyz Republic Country Strategy 2024-2029 — MSME and Digital Economy,[TTL_NOT_FOUND] EBRD Kyrgyzstan Principal Banker. Search path: ebrd.com/where-we-are/kyrgyz-republic.,case-kz-digital-mining,Kazakhstan AI for Critical Minerals Exploration (Kazakhmys/Altyntau),Kazakhstan,ppp,800000,4500000,KZ digital mining proves architecture. KG critical minerals strategic. Russian-Kyrgyz bilingual sntz.ai stack.,LinkedIn message to MinEnergy head. | Brief EBRD on mining AI. | Build exploration AI demo. | Reach out to Mining SOE.,L2_VERIFIED
KG-INI-038,Osh City Digital Services Platform,KG,Public Administration & e-Government,C,6.05,5,6,7,6,7,kg-osh-akimat-head,Bakhodir Iminov,"Mayor (Akim) of Osh City, Kyrgyz Republic",,2,kg-tunduk-tech-lead,Mirlan Asanbekov,KG-UDP,Administration of Presidential Affairs of the Kyrgyz Republic — Digital Development Department (successor to Ministry of Digital Development),KG-UP-2024-090-CONCEPT,90,On Approval of the Digital Transformation Concept of the Kyrgyz Republic for 2024-2028,WB-KG-P160230,WorldBank,Digital CASA — Kyrgyz Republic (incl. Additional Financing),Sandra Sargent (World Bank Senior Digital Development Specialist and Project TTL),case-al-ealbania,e-Albania Rapid Digital Transformation,Albania,tender,500000,2500000,e-Albania proves rapid city digital transformation. Osh needs parallel platform. Russian-Kyrgyz-Uzbek trilingual sntz.ai stack.,LinkedIn message to kg-osh-akimat-head. | Brief WB Digital CASA on Osh digital. | Build trilingual portal demo. | Coordinate with KG-INI-001 TOR initiative.,L2_VERIFIED
KG-INI-039,AI Open Government Anti-Corruption (UNDP),KG,Justice & Rule of Law,C,6.05,6,6,6,6,7,kg-udp-digital-head,Adilbek Asanbekov,"Head of Digital Transformation Department, Administration of Presidential Affairs (UДП) — successor to Mintsifry functions",,1,kg-tunduk-tech-lead,Mirlan Asanbekov,KG-UNDP-PIU-GOVERNANCE,UNDP Open Government / Anti-Corruption Digital PIU (Kyrgyz Republic),KG-UP-2024-090-CONCEPT,90,On Approval of the Digital Transformation Concept of the Kyrgyz Republic for 2024-2028,UNDP-KG-DIGITAL-TRANSFORM,UNDP,Advancing Digital Transformation in Kyrgyzstan,[TTL_NOT_FOUND] UNDP Kyrgyzstan Digital Programme Manager (vacancy posted jobs.undp.org post 110741 IPSA-11). UNDP Resident Representative is the country head.,case-id-indonesia-satu-data,Indonesia Satu Data Indonesia Open Data Platform,Indonesia,donor_program,400000,2200000,Indonesia Satu Data proves open-gov AI. UNDP funds. Russian-Kyrgyz bilingual sntz.ai stack.,Brief UNDP-KG-PIU-GOVERNANCE on AI architecture. | Coordinate with KG-INI-027 anti-corruption. | Build citizen portal MVR. | Reach out to AUCA.,L2_VERIFIED
KG-INI-032,Diaspora Bridge Advisor Network (KG),KG,Cross-cutting,C,5.95,5,7,6,5,7,kg-udp-digital-head,Adilbek Asanbekov,"Head of Digital Transformation Department, Administration of Presidential Affairs (UДП) — successor to Mintsifry functions",,1,kg-aieb-head,Aisha Mamytova,KG-UDP,Administration of Presidential Affairs of the Kyrgyz Republic — Digital Development Department (successor to Ministry of Digital Development),KG-UP-2024-090-CONCEPT,90,On Approval of the Digital Transformation Concept of the Kyrgyz Republic for 2024-2028,EU-KG-SDC-GOVERNANCE,SDC,Switzerland Cooperation Programme Central Asia 2022-2025 — Governance and Public Finance Component (Kyrgyzstan),"[TTL_NOT_FOUND] SDC Kyrgyzstan resident coordinator. CHF 85.3M total programme 2022-2025 for KG, TJ, UZ combined; approximately CHF 40M SECO. Search path: deza.eda.admin.ch KG projects.",case-est-eresidency,Estonia e-Residency — Digital Governance Export Programme,Estonia,direct,300000,2000000,Estonia eResidency proves diaspora-bridge model. KG diaspora is structural advantage. Russian-Kyrgyz-English bilingual+ network.,LinkedIn message to Talant Sultanov. | Brief AIEB head on diaspora network. | Schedule meeting with AUCA rector. | Build advisor registry MVR.,L2_VERIFIED
KG-INI-033,KG Postal & Delivery AI,KG,Transport & Urban,C,5.8,5,6,6,6,7,kg-udp-digital-head,Adilbek Asanbekov,"Head of Digital Transformation Department, Administration of Presidential Affairs (UДП) — successor to Mintsifry functions",,1,kg-tunduk-tech-lead,Mirlan Asanbekov,KG-UDP,Administration of Presidential Affairs of the Kyrgyz Republic — Digital Development Department (successor to Ministry of Digital Development),KG-UP-2024-090-CONCEPT,90,On Approval of the Digital Transformation Concept of the Kyrgyz Republic for 2024-2028,WB-KG-P160230,WorldBank,Digital CASA — Kyrgyz Republic (incl. Additional Financing),Sandra Sargent (World Bank Senior Digital Development Specialist and Project TTL),case-in-fastag-national-tolls,India FASTag National Electronic Toll Collection,India,tender,400000,2200000,Postal modernization is Tunduk-adjacent. Russian-Kyrgyz bilingual sntz.ai stack.,Brief WB Digital CASA on postal AI. | LinkedIn message to UDP head. | Build tracking app demo. | Reach out to Kyrgyz Post.,L2_VERIFIED
KG-INI-034,KG National Statistics AI,KG,Public Administration & e-Government,C,5.8,5,6,6,6,7,kg-udp-digital-head,Adilbek Asanbekov,"Head of Digital Transformation Department, Administration of Presidential Affairs (UДП) — successor to Mintsifry functions",,1,kg-tunduk-tech-lead,Mirlan Asanbekov,KG-NATIONAL-STATCOM,National Statistics Committee of the Kyrgyz Republic,KG-UP-2024-090-CONCEPT,90,On Approval of the Digital Transformation Concept of the Kyrgyz Republic for 2024-2028,WB-KG-OPEN-DATA-P160933,WorldBank,Implementing Open Data Action Plan in the Kyrgyz Republic,[TTL_NOT_FOUND] Small TA project. Search path: projects.worldbank.org P160933.,case-id-indonesia-satu-data,Indonesia Satu Data Indonesia Open Data Platform,Indonesia,donor_program,400000,2000000,Indonesia Satu Data proves the architecture. WB funds. Russian-Kyrgyz bilingual sntz.ai stack.,Brief WB Digital CASA on stats AI. | LinkedIn message to UDP head. | Build stats dashboard demo. | Reach out to NSC IT.,L2_VERIFIED
